step,duration_ms,fittest,fitness
0,1,79170,192
25000000,9696,18446744073173185601,212
50000000,19426,18446744073173185601,212
75000000,29315,18446744073173185601,212
100000000,39011,18446744073173185601,212
125000000,48662,18446744073307397209,212
150000000,58350,18446744073173185601,212
175000000,67865,18446744073173185601,212
200000000,77457,18446744073307397209,212
225000000,87018,18446744073307397209,212
250000000,96874,18446744073173185601,212
275000000,106605,18446744073173185601,212
300000000,116451,18446744073173185601,212
325000000,126078,18446744073173185601,212
350000000,135848,18446744073173185601,212
375000000,145391,18446744073307397209,212
400000000,155042,18446744073173185601,212
425000000,164463,18446744073173185601,212
450000000,174090,18446744073173185601,212
475000000,183422,18446744073307397209,212
500000000,192678,18446744073173185601,212
525000000,201932,18446744073173185601,212
550000000,211188,18446744073173185601,212
575000000,220443,18446744073173185601,212
600000000,229700,18446744073173185601,212
625000000,239089,18446744073173185601,212
650000000,248343,18446744073173185601,212
675000000,257599,18446744073307397209,212
700000000,266922,18446744073173185601,212
725000000,276178,18446744073307397209,212
750000000,285433,18446744073173185601,212
775000000,294690,18446744073307397209,212
800000000,303949,18446744073307397209,212
825000000,313331,18446744073307397209,212
850000000,322707,18446744073173185601,212
875000000,332081,18446744073173185601,212
900000000,341340,18446744073307397209,212
925000000,350735,18446744073307397209,212
950000000,360061,18446744073307397209,212
975000000,369379,18446744073307397209,212
1000000000,378640,18446744073307397209,212
1025000000,387900,18446744073307397209,212
1050000000,397161,18446744073173185601,212
1075000000,406421,18446744073307397209,212
1100000000,415750,18446744073307397209,212
1125000000,425042,18446744073173185601,212
1150000000,434306,18446744073173185601,212
1175000000,443598,18446744073173185601,212
1200000000,452863,18446744073307397209,212
1225000000,462192,18446744073173185601,212
1250000000,471495,18446744073307397209,212
1275000000,480872,18446744073173185601,212
1300000000,490166,18446744073173185601,212
1325000000,499431,18446744073173185601,212
1350000000,508698,18446744073173185601,212
1375000000,517991,18446744073173185601,212
1400000000,527256,18446744073173185601,212
1425000000,536592,18446744073173185601,212
1450000000,546095,18446744073173185601,212
1475000000,555360,18446744073173185601,212
1500000000,564747,18446744073307397209,212
1525000000,574012,18446744073173185601,212
1550000000,583277,18446744073173185601,212
1575000000,592543,18446744073173185601,212
1600000000,601875,18446744073173185601,212
