step,duration_ms,fittest,fitness
0,1,136707,193
25000000,9237,1774537116,214
50000000,18690,1774537116,214
75000000,28304,1774537116,214
100000000,37741,1774537116,214
125000000,47109,1774537116,214
150000000,56754,1774537116,214
175000000,66073,1774537116,214
200000000,75592,1774537116,214
225000000,85148,1774537116,214
250000000,94803,1774537116,214
275000000,104130,1774537116,214
300000000,113460,1774537116,214
325000000,123078,1774537116,214
350000000,132408,1774537116,214
375000000,141672,1774537116,214
400000000,151030,1774537116,214
425000000,160391,1774537116,214
450000000,169666,1774537116,214
475000000,179084,1774537116,214
500000000,188468,1774537116,214
525000000,197739,1774537116,214
550000000,207132,1774537116,214
575000000,216402,1774537116,214
600000000,225673,1774537116,214
625000000,234943,1774537116,214
650000000,244348,1774537116,214
675000000,253620,1774537116,214
700000000,263337,1774537116,214
725000000,272790,1774537116,214
750000000,282094,1774537116,214
775000000,291463,1774537116,214
800000000,300958,1774537116,214
825000000,310292,1774537116,214
850000000,319550,1774537116,214
875000000,328808,1774537116,214
900000000,338066,1774537116,214
925000000,347325,1774537116,214
950000000,356716,1774537116,214
975000000,365976,1774537116,214
1000000000,375237,1774537116,214
1025000000,384569,1774537116,214
1050000000,393963,1774537116,214
1075000000,403222,1774537116,214
1100000000,412482,1774537116,214
1125000000,421930,1774537116,214
1150000000,431190,1774537116,214
1175000000,440449,1774537116,214
1200000000,449776,1774537116,214
1225000000,459102,1774537116,214
1250000000,468428,1774537116,214
1275000000,477666,1774537116,214
1300000000,487048,1774537116,214
1325000000,496303,1774537116,214
1350000000,505779,1774537116,214
1375000000,515100,1774537116,214
1400000000,524592,1774537116,214
1425000000,533850,1774537116,214
1450000000,543108,1774537116,214
1475000000,552366,1774537116,214
1500000000,561757,1774537116,214
1525000000,571079,1774537116,214
1550000000,580338,1774537116,214
1575000000,589908,1774537116,214
1600000000,599174,1774537116,214
1625000000,608436,1774537116,214
